record_key,screen_class,evidence_tier,species_scope,species_basis,screen_basis,review_status,title,authors,journal,publication_year,publication_types,is_preprint,has_preprint_version,linked_published_doi,doi,pmid,pmcid,cited_by_count,abstract_available,human_evidence,exercise_evidence,metabolomics_evidence,genetics_evidence,cpet_evidence,actigraphy_evidence,body_composition_evidence,diet_evidence,intervention_design,subject_term_evidence,homonym_risk,data_availability_evidence,accessions_in_record_text,source_systems,cross_source_conflicts,record_url,source_urls
doi:10.1124/jpet.368.968610,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_abstract_text,tier=peer_reviewed_primary; species_basis=no_abstract_text; text_basis=text_title_only; uncertain_reason=species_not_stated_in_abstract,requires_human_review,A new signalling metabolite? Characterizing N-Lactotyl-phenylalanine (Lac-Phe) activation of G protein-coupled receptors (GPCRs),"Oni P, McCardle I, Rourke J",The Journal of Pharmacology and Experimental Therapeutics,2024,journal-article,false,false,,10.1124/jpet.368.968610,,,3,false,unknown:no_abstract_text,unknown:no_abstract_text,yes:text_inference,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,not_stated_in_retrieved_text,subject_name_in_title,no_homonym_signal,no_accession_in_retrieved_text,,crossref,,https://doi.org/10.1124/jpet.368.968610,https://api.crossref.org/works?query.bibliographic=Lac-Phe&rows=50&sort=relevance
doi:10.1016/j.fochx.2025.102706,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,Effect of Lactobacillus plantarum 1243 fermentation on quality properties and metabolome of Aronia melanocarpa (Michx . ) elliott juice,"Liu M, Fang Y, Chen R, Cai M, Yang X, Fang Z, Fang X, Dong S.",Food chemistry: X,2025,journal article; research-article,false,false,,10.1016/j.fochx.2025.102706,40672877,PMC12266521,2,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,yes:text_inference,not_stated_in_retrieved_text,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/40672877,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=%2A
doi:10.1016/j.foodres.2025.116893,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,"Two lactic acid bacteria strains isolated from naturally fermented foods improves physicochemical quality, antioxidant capacity, shelf life stability and metabolic profiles of Dangshan pear (Pyrus spp.) juice","Jiang KL, Liu L, Pan WJ.","Food research international (Ottawa, Ont.)",2025,journal article,false,false,,10.1016/j.foodres.2025.116893,40790634,,2,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_in_abstract,no_homonym_signal,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/40790634,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=%2A
doi:10.1021/acs.analchem.3c03620,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,MARS: A Multipurpose Software for Untargeted LC-MS-Based Metabolomics and Exposomics,"Goracci L, Tiberi P, Di Bona S, Bonciarelli S, Passeri GI, Piroddi M, Moretti S, Volpi C, Zamora I, Cruciani G.",Analytical chemistry,2024,journal article; research-article,false,false,,10.1021/acs.analchem.3c03620,38236168,PMC10831794,2,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/38236168,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=AoIIQG6ytCg1MTU3MDY0Nw%3D%3D
doi:10.1038/s41574-024-00986-w,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_abstract_text,tier=peer_reviewed_primary; species_basis=no_abstract_text; text_basis=text_title_only; uncertain_reason=species_not_stated_in_abstract,requires_human_review,Metformin acts through appetite-suppressing metabolite: Lac-Phe,Starling S,Nature Reviews Endocrinology,2024,journal-article,false,false,,10.1038/s41574-024-00986-w,38565678,,2,false,unknown:no_abstract_text,unknown:no_abstract_text,yes:text_inference,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,not_stated_in_retrieved_text,subject_name_in_title,no_homonym_signal,no_accession_in_retrieved_text,,crossref; europe_pmc,journal: nature reviews endocrinology != nature reviews. endocrinology,https://doi.org/10.1038/s41574-024-00986-w,https://api.crossref.org/works?query.bibliographic=Lac-Phe&rows=50&sort=relevance; https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=%2A
doi:10.1093/lifemeta/load048,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,Size matters: the biochemical logic of ligand type in endocrine crosstalk,"Lone JB, Long JZ, Svensson KJ.",Life metabolism,2024,journal article; research-article,false,false,,10.1093/lifemeta/load048,38425548,PMC10904031,2,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/38425548,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=%2A
doi:10.21037/tcr-24-359,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,"Unveiling the atlas of associations between 1,400 plasma metabolites and 24 tumors: Mendelian randomization analyses","Zhang J, Hao Z, Chen Z, Su X, Xu W, Jiang X, Nian X.",Translational cancer research,2024,journal article; research-article,false,false,,10.21037/tcr-24-359,39430859,PMC11483427,2,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/39430859,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=AoIIQG6ytCg1MTU3MDY0Nw%3D%3D
doi:10.3390/metabo14080433,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,Deciphering Blood Flow Restriction Training to Aid Lipid Lowering in Obese College Students through Untargeted Metabolomics,"Cui X, Anatolevna ST, Wang Y.",Metabolites,2024,journal article; research-article,false,false,,10.3390/metabo14080433,39195529,PMC11356577,2,true,no_signal:text_inference,yes:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_in_abstract,no_homonym_signal,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/39195529,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=%2A
doi:10.1128/jb.143.1.506-509.1980,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,lac Thiogalactoside transacetylase of Escherichia coli K-12 and ML,Fried VA.,Journal of bacteriology,1980,"comparative study; journal article; research support, u.s. gov't, p.h.s.; research-article",false,false,,10.1128/jb.143.1.506-509.1980,6995445,PMC294277,2,true,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,preclinical_experiment,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/6995445,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=AoIIP8mECig1MzA0MzQ4OA%3D%3D
doi:10.1155/anu/8260382,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,"Growth Performance and Intestinal Health of Triploid Rainbow Trout ( Oncorhynchus mykiss ) Through Bile Acid Supplementation in Low Fishmeal Diets: Insights From Metabolomics, Microbiota, and Gene Expression","Wang H, Liu S, Ma Z, Wang S, Zhang S, Lu S, Han S, Jiang H, Xu G, Liu H, Wang C.",Aquaculture nutrition,2026,journal article; research-article,false,false,,10.1155/anu/8260382,41798293,PMC12961228,1,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,yes:text_inference,not_stated_in_retrieved_text,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/41798293,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=AoIIQG6ytCg1MTU3MDY0Nw%3D%3D
doi:10.1016/j.fochx.2025.103195,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,"Study on the physicochemical properties, biological activities and metabolic profile alterations of jujube juice fermented by Lactiplantibacillus plantarum ","Zhou Y, Wei Y, Wang Y, An Z, Ma Q, Yi H, Zhang Z.",Food chemistry: X,2025,journal article; research-article,false,false,,10.1016/j.fochx.2025.103195,41235058,PMC12607041,1,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_in_abstract,no_homonym_signal,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/41235058,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=%2A
doi:10.1186/s13098-025-01825-2,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,Metformin reduces the risk of frailty: evidence from a Mendelian randomization study,"Chen T, Liu YL, Qiu HN, Lin CY, Wu F, Li JB, Lin JN.",Diabetology & metabolic syndrome,2025,journal article; research-article,false,false,,10.1186/s13098-025-01825-2,40551233,PMC12183837,1,true,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/40551233,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=AoIIP8mECig1MzA0MzQ4OA%3D%3D
doi:10.3390/metabo15060349,screening_uncertain_insufficient_text,peer_reviewed_primary,not_stated_in_retrieved_text,no_species_term_in_abstract,tier=peer_reviewed_primary; species_basis=no_species_term_in_abstract; text_basis=text_with_abstract; uncertain_reason=species_not_stated_in_abstract,requires_human_review,An Integrated Analysis of Transcriptomic and Metabolomic Effects Reveals Insights into Stress Responses in Largemouth Bass ( Micropterus salmoides ) Under MS-222 (Tricaine Methanesulfonate) Exposure,"Gao P, Chen R, Ma D, Lin S, Yu H, Zhang X.",Metabolites,2025,journal article; research-article,false,false,,10.3390/metabo15060349,40559373,PMC12194923,1,true,no_signal:text_inference,no_signal:text_inference,yes:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,no_signal:text_inference,not_stated_in_retrieved_text,subject_name_absent_from_title_and_abstract,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,europe_pmc,,https://europepmc.org/article/MED/40559373,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=%28%22N-Lactoyl+phenylalanine%22+OR+%22Lac-Phe%22+OR+%22N-lactoylphenylalanine%22+OR+%22lactoylphenylalanine%22+OR+%22N-lactoyl-phenylalanine%22%29&format=json&resultType=core&pageSize=100&cursorMark=AoIIQG6ytCg1MTU3MDY0Nw%3D%3D
doi:10.29104/phi-2018-aqualac,screening_uncertain_insufficient_text,unknown_publication_type,not_stated_in_retrieved_text,no_abstract_text,tier=unknown_publication_type; species_basis=no_abstract_text; text_basis=text_title_only; uncertain_reason=no_abstract_returned,requires_human_review,"Aqua-LAC, vol. 10, no. 1",,Aqua-LAC,2018,journal-issue,false,false,,10.29104/phi-2018-aqualac,,,1,false,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,unknown:no_abstract_text,not_stated_in_retrieved_text,unknown_no_abstract_retrieved,not_assessed_subject_name_not_located,no_accession_in_retrieved_text,,crossref,,https://doi.org/10.29104/phi-2018-aqualac,https://api.crossref.org/works?query.bibliographic=Lac-Phe&rows=50&sort=relevance
